id,code,name,state_id/id,country_id/id
city_co_94887,94887,PANA PANA,base.state_co_30,base.co
city_co_94884,94884,PUERTO COLOMBIA,base.state_co_30,base.co
city_co_94883,94883,SAN FELIPE,base.state_co_30,base.co
city_co_95015,95015,CALAMAR,base.state_co_31,base.co
city_co_95025,95025,EL RETORNO,base.state_co_31,base.co
city_co_95200,95200,MIRAFLORES,base.state_co_31,base.co
city_co_95001,95001,SAN JOSE DEL GUAVIARE,base.state_co_31,base.co
city_co_41006,41006,ACEVEDO,base.state_co_13,base.co
city_co_41013,41013,AGRADO,base.state_co_13,base.co
city_co_41016,41016,AIPE,base.state_co_13,base.co
city_co_41020,41020,ALGECIRAS,base.state_co_13,base.co
city_co_41026,41026,ALTAMIRA,base.state_co_13,base.co
city_co_41078,41078,BARAYA,base.state_co_13,base.co
city_co_41132,41132,CAMPOALEGRE,base.state_co_13,base.co
city_co_41206,41206,COLOMBIA,base.state_co_13,base.co
city_co_41244,41244,ELIAS,base.state_co_13,base.co
city_co_41298,41298,GARZON,base.state_co_13,base.co
city_co_41306,41306,GIGANTE,base.state_co_13,base.co
city_co_41319,41319,GUADALUPE,base.state_co_13,base.co
city_co_41349,41349,HOBO,base.state_co_13,base.co
city_co_41357,41357,IQUIRA,base.state_co_13,base.co
city_co_41359,41359,ISNOS,base.state_co_13,base.co
city_co_41378,41378,LA ARGENTINA,base.state_co_13,base.co
city_co_41396,41396,LA PLATA,base.state_co_13,base.co
city_co_41483,41483,NATAGA,base.state_co_13,base.co
city_co_41001,41001,NEIVA,base.state_co_13,base.co
city_co_41503,41503,OPORAPA,base.state_co_13,base.co
city_co_41518,41518,PAICOL,base.state_co_13,base.co
city_co_41524,41524,PALERMO,base.state_co_13,base.co
city_co_41530,41530,PALESTINA,base.state_co_13,base.co
city_co_41548,41548,PITAL,base.state_co_13,base.co
city_co_41551,41551,PITALITO,base.state_co_13,base.co
city_co_41615,41615,RIVERA,base.state_co_13,base.co
city_co_41660,41660,SALADOBLANCO,base.state_co_13,base.co
city_co_41668,41668,SAN AGUSTIN,base.state_co_13,base.co
city_co_41676,41676,SANTA MARIA,base.state_co_13,base.co
city_co_41770,41770,SUAZA,base.state_co_13,base.co
city_co_41791,41791,TARQUI,base.state_co_13,base.co
city_co_41799,41799,TELLO,base.state_co_13,base.co
city_co_41801,41801,TERUEL,base.state_co_13,base.co
city_co_41797,41797,TESALIA,base.state_co_13,base.co
city_co_41807,41807,TIMANA,base.state_co_13,base.co
city_co_41872,41872,VILLAVIEJA,base.state_co_13,base.co
city_co_41885,41885,YAGUARA,base.state_co_13,base.co
city_co_44035,44035,ALBANIA,base.state_co_14,base.co
city_co_44078,44078,BARRANCAS,base.state_co_14,base.co
city_co_44090,44090,DIBULLA,base.state_co_14,base.co
city_co_44098,44098,DISTRACCION,base.state_co_14,base.co
city_co_44110,44110,EL MOLINO,base.state_co_14,base.co
city_co_44279,44279,FONSECA,base.state_co_14,base.co
city_co_44378,44378,HATONUEVO,base.state_co_14,base.co
city_co_44420,44420,LA JAGUA DEL PILAR,base.state_co_14,base.co
city_co_44430,44430,MAICAO,base.state_co_14,base.co
city_co_44560,44560,MANAURE,base.state_co_14,base.co
city_co_44001,44001,RIOHACHA,base.state_co_14,base.co
city_co_44650,44650,SAN JUAN DEL CESAR,base.state_co_14,base.co
city_co_44847,44847,URIBIA,base.state_co_14,base.co
city_co_44855,44855,URUMITA,base.state_co_14,base.co
city_co_44874,44874,VILLANUEVA,base.state_co_14,base.co
city_co_47030,47030,ALGARROBO,base.state_co_15,base.co
city_co_47053,47053,ARACATACA,base.state_co_15,base.co
city_co_47058,47058,ARIGUANI,base.state_co_15,base.co
city_co_47161,47161,CERRO SAN ANTONIO,base.state_co_15,base.co
city_co_47170,47170,CHIBOLO,base.state_co_15,base.co
city_co_47189,47189,CIENAGA,base.state_co_15,base.co
city_co_47205,47205,CONCORDIA,base.state_co_15,base.co
city_co_47245,47245,EL BANCO,base.state_co_15,base.co
city_co_47258,47258,EL PIÑON,base.state_co_15,base.co
city_co_47268,47268,EL RETEN,base.state_co_15,base.co
city_co_47288,47288,FUNDACION,base.state_co_15,base.co
city_co_47318,47318,GUAMAL,base.state_co_15,base.co
city_co_47460,47460,NUEVA GRANADA,base.state_co_15,base.co
city_co_47541,47541,PEDRAZA,base.state_co_15,base.co
city_co_47545,47545,PIJIÑO DEL CARMEN,base.state_co_15,base.co
city_co_47551,47551,PIVIJAY,base.state_co_15,base.co
city_co_47555,47555,PLATO,base.state_co_15,base.co
city_co_47570,47570,PUEBLOVIEJO,base.state_co_15,base.co
city_co_47605,47605,REMOLINO,base.state_co_15,base.co
city_co_47660,47660,SABANAS DE SAN ANGEL,base.state_co_15,base.co
city_co_47675,47675,SALAMINA,base.state_co_15,base.co
city_co_47692,47692,SAN SEBASTIAN DE BUENAVISTA,base.state_co_15,base.co
city_co_47703,47703,SAN ZENON,base.state_co_15,base.co
city_co_47707,47707,SANTA ANA,base.state_co_15,base.co
city_co_47720,47720,SANTA BARBARA DE PINTO,base.state_co_15,base.co
city_co_47001,47001,SANTA MARTA,base.state_co_15,base.co
city_co_47745,47745,SITIONUEVO,base.state_co_15,base.co
city_co_47798,47798,TENERIFE,base.state_co_15,base.co
city_co_47960,47960,ZAPAYAN,base.state_co_15,base.co
city_co_47980,47980,ZONA BANANERA,base.state_co_15,base.co
city_co_50006,50006,ACACIAS,base.state_co_16,base.co
city_co_50110,50110,BARRANCA DE UPIA,base.state_co_16,base.co
city_co_50124,50124,CABUYARO,base.state_co_16,base.co
city_co_50150,50150,CASTILLA LA NUEVA,base.state_co_16,base.co
city_co_50223,50223,CUBARRAL,base.state_co_16,base.co
city_co_50226,50226,CUMARAL,base.state_co_16,base.co
city_co_50245,50245,EL CALVARIO,base.state_co_16,base.co
city_co_50251,50251,EL CASTILLO,base.state_co_16,base.co
city_co_50270,50270,EL DORADO,base.state_co_16,base.co
city_co_50287,50287,FUENTE DE ORO,base.state_co_16,base.co
city_co_50313,50313,GRANADA,base.state_co_16,base.co
city_co_50318,50318,GUAMAL,base.state_co_16,base.co
city_co_50350,50350,LA MACARENA,base.state_co_16,base.co
city_co_50400,50400,LEJANIAS,base.state_co_16,base.co
city_co_50325,50325,MAPIRIPAN,base.state_co_16,base.co
city_co_50330,50330,MESETAS,base.state_co_16,base.co
city_co_50450,50450,PUERTO CONCORDIA,base.state_co_16,base.co
city_co_50568,50568,PUERTO GAITAN,base.state_co_16,base.co
city_co_50577,50577,PUERTO LLERAS,base.state_co_16,base.co
city_co_50573,50573,PUERTO LOPEZ,base.state_co_16,base.co
city_co_50590,50590,PUERTO RICO,base.state_co_16,base.co
city_co_50606,50606,RESTREPO,base.state_co_16,base.co
city_co_50680,50680,SAN CARLOS DE GUAROA,base.state_co_16,base.co
city_co_50683,50683,SAN JUAN DE ARAMA,base.state_co_16,base.co
city_co_50686,50686,SAN JUANITO,base.state_co_16,base.co
city_co_50689,50689,SAN MARTIN,base.state_co_16,base.co
city_co_50370,50370,URIBE,base.state_co_16,base.co
city_co_50001,50001,VILLAVICENCIO,base.state_co_16,base.co
city_co_50711,50711,VISTAHERMOSA,base.state_co_16,base.co
city_co_52022,52022,ALDANA,base.state_co_17,base.co
city_co_52036,52036,ANCUYA,base.state_co_17,base.co
city_co_52051,52051,ARBOLEDA - BERRUECOS,base.state_co_17,base.co
city_co_52079,52079,BARBACOAS,base.state_co_17,base.co
city_co_52083,52083,BELEN,base.state_co_17,base.co
city_co_52110,52110,BUESACO,base.state_co_17,base.co
city_co_52240,52240,CHACHAGÃœI,base.state_co_17,base.co
city_co_52203,52203,COLON,base.state_co_17,base.co
city_co_52207,52207,CONSACA,base.state_co_17,base.co
city_co_52210,52210,CONTADERO,base.state_co_17,base.co
city_co_52215,52215,CORDOBA,base.state_co_17,base.co
city_co_52224,52224,CUASPUD,base.state_co_17,base.co
city_co_52227,52227,CUMBAL,base.state_co_17,base.co
city_co_52233,52233,CUMBITARA,base.state_co_17,base.co
city_co_52250,52250,EL CHARCO,base.state_co_17,base.co
city_co_52254,52254,EL PEÑOL,base.state_co_17,base.co
city_co_52256,52256,EL ROSARIO,base.state_co_17,base.co
city_co_52258,52258,EL TABLON DE GOMEZ,base.state_co_17,base.co
city_co_52260,52260,EL TAMBO,base.state_co_17,base.co
city_co_52520,52520,FRANCISCO PIZARRO,base.state_co_17,base.co
city_co_52287,52287,FUNES,base.state_co_17,base.co
city_co_52317,52317,GUACHUCAL,base.state_co_17,base.co
city_co_52320,52320,GUAITARILLA,base.state_co_17,base.co
city_co_52323,52323,GUALMATAN,base.state_co_17,base.co
city_co_52352,52352,ILES,base.state_co_17,base.co
city_co_52354,52354,IMUES,base.state_co_17,base.co
city_co_52356,52356,IPIALES,base.state_co_17,base.co
city_co_52378,52378,LA CRUZ,base.state_co_17,base.co
city_co_52381,52381,LA FLORIDA,base.state_co_17,base.co
city_co_52385,52385,LA LLANADA,base.state_co_17,base.co
city_co_52390,52390,LA TOLA,base.state_co_17,base.co
city_co_52399,52399,LA UNION,base.state_co_17,base.co
city_co_52405,52405,LEIVA,base.state_co_17,base.co
city_co_52411,52411,LINARES,base.state_co_17,base.co
city_co_52418,52418,LOS ANDES,base.state_co_17,base.co
city_co_52427,52427,MAGÃœI,base.state_co_17,base.co
city_co_52435,52435,MALLAMA,base.state_co_17,base.co
city_co_52473,52473,MOSQUERA,base.state_co_17,base.co
city_co_52480,52480,NARIÑO,base.state_co_17,base.co
city_co_52490,52490,OLAYA HERRERA,base.state_co_17,base.co
city_co_52506,52506,OSPINA,base.state_co_17,base.co
city_co_52001,52001,PASTO,base.state_co_17,base.co
city_co_52540,52540,POLICARPA,base.state_co_17,base.co
city_co_52560,52560,POTOSI,base.state_co_17,base.co
city_co_52565,52565,PROVIDENCIA,base.state_co_17,base.co
city_co_52573,52573,PUERRES,base.state_co_17,base.co
city_co_52585,52585,PUPIALES,base.state_co_17,base.co
city_co_52612,52612,RICAURTE,base.state_co_17,base.co
city_co_52621,52621,ROBERTO PAYAN,base.state_co_17,base.co
city_co_52678,52678,SAMANIEGO,base.state_co_17,base.co
city_co_52835,52835,SAN ANDRES DE TUMACO,base.state_co_17,base.co
city_co_52685,52685,SAN BERNARDO,base.state_co_17,base.co
city_co_52019,52019,SAN JOSE DE ALBAN,base.state_co_17,base.co
city_co_52687,52687,SAN LORENZO,base.state_co_17,base.co
city_co_52693,52693,SAN PABLO,base.state_co_17,base.co
city_co_52694,52694,SAN PEDRO DE CARTAGO,base.state_co_17,base.co
city_co_52683,52683,SANDONA,base.state_co_17,base.co
city_co_52696,52696,SANTA BARBARA,base.state_co_17,base.co
city_co_52699,52699,SANTACRUZ,base.state_co_17,base.co
city_co_52720,52720,SAPUYES,base.state_co_17,base.co
city_co_52786,52786,TAMINANGO,base.state_co_17,base.co
city_co_52788,52788,TANGUA,base.state_co_17,base.co
city_co_52838,52838,TUQUERRES,base.state_co_17,base.co
city_co_52885,52885,YACUANQUER,base.state_co_17,base.co
city_co_54003,54003,ABREGO,base.state_co_18,base.co
city_co_54051,54051,ARBOLEDAS,base.state_co_18,base.co
city_co_54099,54099,BOCHALEMA,base.state_co_18,base.co
city_co_54109,54109,BUCARASICA,base.state_co_18,base.co
city_co_54128,54128,CACHIRA,base.state_co_18,base.co
city_co_54125,54125,CACOTA,base.state_co_18,base.co
city_co_54172,54172,CHINACOTA,base.state_co_18,base.co
city_co_54174,54174,CHITAGA,base.state_co_18,base.co
city_co_54206,54206,CONVENCION,base.state_co_18,base.co
city_co_54001,54001,CUCUTA,base.state_co_18,base.co
city_co_54223,54223,CUCUTILLA,base.state_co_18,base.co
city_co_54239,54239,DURANIA,base.state_co_18,base.co
city_co_54245,54245,EL CARMEN,base.state_co_18,base.co
city_co_54250,54250,EL TARRA,base.state_co_18,base.co
city_co_54261,54261,EL ZULIA,base.state_co_18,base.co
city_co_54313,54313,GRAMALOTE,base.state_co_18,base.co
city_co_54344,54344,HACARI,base.state_co_18,base.co
city_co_54347,54347,HERRAN,base.state_co_18,base.co
city_co_54385,54385,LA ESPERANZA,base.state_co_18,base.co
city_co_54398,54398,LA PLAYA,base.state_co_18,base.co
city_co_54377,54377,LABATECA,base.state_co_18,base.co
city_co_54405,54405,LOS PATIOS,base.state_co_18,base.co
city_co_54418,54418,LOURDES,base.state_co_18,base.co
city_co_54480,54480,MUTISCUA,base.state_co_18,base.co
city_co_54498,54498,OCAÑA,base.state_co_18,base.co
city_co_54518,54518,PAMPLONA,base.state_co_18,base.co
city_co_54520,54520,PAMPLONITA,base.state_co_18,base.co
city_co_54553,54553,PUERTO SANTANDER,base.state_co_18,base.co
city_co_54599,54599,RAGONVALIA,base.state_co_18,base.co
city_co_54660,54660,SALAZAR,base.state_co_18,base.co
city_co_54670,54670,SAN CALIXTO,base.state_co_18,base.co
city_co_54673,54673,SAN CAYETANO,base.state_co_18,base.co
city_co_54680,54680,SANTIAGO,base.state_co_18,base.co
city_co_54720,54720,SARDINATA,base.state_co_18,base.co
city_co_54743,54743,SILOS,base.state_co_18,base.co
city_co_54800,54800,TEORAMA,base.state_co_18,base.co
city_co_54810,54810,TIBU,base.state_co_18,base.co
city_co_54820,54820,TOLEDO,base.state_co_18,base.co
city_co_54871,54871,VILLA CARO,base.state_co_18,base.co
city_co_54874,54874,VILLA DEL ROSARIO,base.state_co_18,base.co
city_co_86219,86219,COLON,base.state_co_27,base.co
city_co_86573,86573,LEGUIZAMO,base.state_co_27,base.co
city_co_86001,86001,MOCOA,base.state_co_27,base.co
city_co_86320,86320,ORITO,base.state_co_27,base.co
city_co_86568,86568,PUERTO ASIS,base.state_co_27,base.co
city_co_86569,86569,PUERTO CAICEDO,base.state_co_27,base.co
city_co_86571,86571,PUERTO GUZMAN,base.state_co_27,base.co
city_co_86755,86755,SAN FRANCISCO,base.state_co_27,base.co
city_co_86757,86757,SAN MIGUEL,base.state_co_27,base.co
city_co_86760,86760,SANTIAGO,base.state_co_27,base.co
city_co_86749,86749,SIBUNDOY,base.state_co_27,base.co
city_co_86865,86865,VALLE DEL GUAMUEZ,base.state_co_27,base.co
city_co_86885,86885,VILLAGARZON,base.state_co_27,base.co
city_co_63001,63001,ARMENIA,base.state_co_19,base.co
city_co_63111,63111,BUENAVISTA,base.state_co_19,base.co
city_co_63130,63130,CALARCA,base.state_co_19,base.co
city_co_63190,63190,CIRCASIA,base.state_co_19,base.co
city_co_63212,63212,CORDOBA,base.state_co_19,base.co
city_co_63272,63272,FILANDIA,base.state_co_19,base.co
city_co_63302,63302,GENOVA,base.state_co_19,base.co
city_co_63401,63401,LA TEBAIDA,base.state_co_19,base.co
city_co_63470,63470,MONTENEGRO,base.state_co_19,base.co
city_co_63548,63548,PIJAO,base.state_co_19,base.co
city_co_63594,63594,QUIMBAYA,base.state_co_19,base.co
city_co_63690,63690,SALENTO,base.state_co_19,base.co
city_co_66045,66045,APIA,base.state_co_20,base.co
city_co_66075,66075,BALBOA,base.state_co_20,base.co
city_co_66088,66088,BELEN DE UMBRIA,base.state_co_20,base.co
city_co_66170,66170,DOSQUEBRADAS,base.state_co_20,base.co
city_co_66318,66318,GUATICA,base.state_co_20,base.co
city_co_66383,66383,LA CELIA,base.state_co_20,base.co
city_co_66400,66400,LA VIRGINIA,base.state_co_20,base.co
city_co_66440,66440,MARSELLA,base.state_co_20,base.co
city_co_66456,66456,MISTRATO,base.state_co_20,base.co
city_co_66001,66001,PEREIRA,base.state_co_20,base.co
city_co_66572,66572,PUEBLO RICO,base.state_co_20,base.co
city_co_66594,66594,QUINCHIA,base.state_co_20,base.co
city_co_66682,66682,SANTA ROSA DE CABAL,base.state_co_20,base.co
city_co_66687,66687,SANTUARIO,base.state_co_20,base.co
city_co_68013,68013,AGUADA,base.state_co_21,base.co
city_co_68020,68020,ALBANIA,base.state_co_21,base.co
city_co_68051,68051,ARATOCA,base.state_co_21,base.co
city_co_68077,68077,BARBOSA,base.state_co_21,base.co
city_co_68079,68079,BARICHARA,base.state_co_21,base.co
city_co_68081,68081,BARRANCABERMEJA,base.state_co_21,base.co
city_co_68092,68092,BETULIA,base.state_co_21,base.co
city_co_68101,68101,BOLIVAR,base.state_co_21,base.co
city_co_68001,68001,BUCARAMANGA,base.state_co_21,base.co
city_co_68121,68121,CABRERA,base.state_co_21,base.co
city_co_68132,68132,CALIFORNIA,base.state_co_21,base.co
city_co_68147,68147,CAPITANEJO,base.state_co_21,base.co
city_co_68152,68152,CARCASI,base.state_co_21,base.co
city_co_68160,68160,CEPITA,base.state_co_21,base.co
city_co_68162,68162,CERRITO,base.state_co_21,base.co
city_co_68167,68167,CHARALA,base.state_co_21,base.co
city_co_68169,68169,CHARTA,base.state_co_21,base.co
city_co_68176,68176,CHIMA,base.state_co_21,base.co
city_co_68179,68179,CHIPATA,base.state_co_21,base.co
city_co_68190,68190,CIMITARRA,base.state_co_21,base.co
city_co_68207,68207,CONCEPCION,base.state_co_21,base.co
city_co_68209,68209,CONFINES,base.state_co_21,base.co
city_co_68211,68211,CONTRATACION,base.state_co_21,base.co
city_co_68217,68217,COROMORO,base.state_co_21,base.co
city_co_68229,68229,CURITI,base.state_co_21,base.co
city_co_68235,68235,EL CARMEN DE CHUCURI,base.state_co_21,base.co
city_co_68245,68245,EL GUACAMAYO,base.state_co_21,base.co
city_co_68250,68250,EL PEÑON,base.state_co_21,base.co
city_co_68255,68255,EL PLAYON,base.state_co_21,base.co
city_co_68264,68264,ENCINO,base.state_co_21,base.co
city_co_68266,68266,ENCISO,base.state_co_21,base.co
city_co_68271,68271,FLORIAN,base.state_co_21,base.co
city_co_68276,68276,FLORIDABLANCA,base.state_co_21,base.co
city_co_68296,68296,GALAN,base.state_co_21,base.co
city_co_68298,68298,GAMBITA,base.state_co_21,base.co
city_co_68327,68327,GÃœEPSA,base.state_co_21,base.co
city_co_68307,68307,GIRON,base.state_co_21,base.co
city_co_68318,68318,GUACA,base.state_co_21,base.co
city_co_68320,68320,GUADALUPE,base.state_co_21,base.co
city_co_68322,68322,GUAPOTA,base.state_co_21,base.co
city_co_68324,68324,GUAVATA,base.state_co_21,base.co
city_co_68344,68344,HATO,base.state_co_21,base.co
city_co_68368,68368,JESUS MARIA,base.state_co_21,base.co
city_co_68370,68370,JORDAN,base.state_co_21,base.co
city_co_68377,68377,LA BELLEZA,base.state_co_21,base.co
city_co_68397,68397,LA PAZ,base.state_co_21,base.co
city_co_68385,68385,LANDAZURI,base.state_co_21,base.co
city_co_68406,68406,LEBRIJA,base.state_co_21,base.co
city_co_68418,68418,LOS SANTOS,base.state_co_21,base.co
city_co_68425,68425,MACARAVITA,base.state_co_21,base.co
city_co_68432,68432,MALAGA,base.state_co_21,base.co
city_co_68444,68444,MATANZA,base.state_co_21,base.co
city_co_68464,68464,MOGOTES,base.state_co_21,base.co
city_co_68468,68468,MOLAGAVITA,base.state_co_21,base.co
city_co_68498,68498,OCAMONTE,base.state_co_21,base.co
city_co_68500,68500,OIBA,base.state_co_21,base.co
city_co_68502,68502,ONZAGA,base.state_co_21,base.co
city_co_68522,68522,PALMAR,base.state_co_21,base.co
city_co_68524,68524,PALMAS DEL SOCORRO,base.state_co_21,base.co
city_co_68533,68533,PARAMO,base.state_co_21,base.co
city_co_68547,68547,PIEDECUESTA,base.state_co_21,base.co
city_co_68549,68549,PINCHOTE,base.state_co_21,base.co
city_co_68572,68572,PUENTE NACIONAL,base.state_co_21,base.co
city_co_68573,68573,PUERTO PARRA,base.state_co_21,base.co
city_co_68575,68575,PUERTO WILCHES,base.state_co_21,base.co
city_co_68615,68615,RIONEGRO,base.state_co_21,base.co
city_co_68655,68655,SABANA DE TORRES,base.state_co_21,base.co
city_co_68669,68669,SAN ANDRES,base.state_co_21,base.co
city_co_68673,68673,SAN BENITO,base.state_co_21,base.co
city_co_68679,68679,SAN GIL,base.state_co_21,base.co
city_co_68682,68682,SAN JOAQUIN,base.state_co_21,base.co
city_co_68684,68684,SAN JOSE DE MIRANDA,base.state_co_21,base.co
city_co_68686,68686,SAN MIGUEL,base.state_co_21,base.co
city_co_68689,68689,SAN VICENTE DE CHUCURI,base.state_co_21,base.co
city_co_68705,68705,SANTA BARBARA,base.state_co_21,base.co
city_co_68720,68720,SANTA HELENA DEL OPON,base.state_co_21,base.co
city_co_68745,68745,SIMACOTA,base.state_co_21,base.co
city_co_68755,68755,SOCORRO,base.state_co_21,base.co
city_co_68770,68770,SUAITA,base.state_co_21,base.co
city_co_68773,68773,SUCRE,base.state_co_21,base.co
city_co_68780,68780,SURATA,base.state_co_21,base.co
city_co_68820,68820,TONA,base.state_co_21,base.co
city_co_68855,68855,VALLE DE SAN JOSE,base.state_co_21,base.co
city_co_68861,68861,VELEZ,base.state_co_21,base.co
city_co_68867,68867,VETAS,base.state_co_21,base.co
city_co_68872,68872,VILLANUEVA,base.state_co_21,base.co
city_co_68895,68895,ZAPATOCA,base.state_co_21,base.co
city_co_70110,70110,BUENAVISTA,base.state_co_22,base.co
city_co_70124,70124,CAIMITO,base.state_co_22,base.co
city_co_70230,70230,CHALAN,base.state_co_22,base.co
city_co_70204,70204,COLOSO,base.state_co_22,base.co
city_co_70215,70215,COROZAL,base.state_co_22,base.co
city_co_70221,70221,COVEÑAS,base.state_co_22,base.co
city_co_70233,70233,EL ROBLE,base.state_co_22,base.co
city_co_70235,70235,GALERAS,base.state_co_22,base.co
city_co_70265,70265,GUARANDA,base.state_co_22,base.co
city_co_70400,70400,LA UNION,base.state_co_22,base.co
city_co_70418,70418,LOS PALMITOS,base.state_co_22,base.co
city_co_70429,70429,MAJAGUAL,base.state_co_22,base.co
city_co_70473,70473,MORROA,base.state_co_22,base.co
city_co_70508,70508,OVEJAS,base.state_co_22,base.co
city_co_70523,70523,PALMITO,base.state_co_22,base.co
city_co_70670,70670,SAMPUES,base.state_co_22,base.co
city_co_70678,70678,SAN BENITO ABAD,base.state_co_22,base.co
city_co_70702,70702,SAN JUAN DE BETULIA,base.state_co_22,base.co
city_co_70742,70742,SAN LUIS DE SINCE,base.state_co_22,base.co
city_co_70708,70708,SAN MARCOS,base.state_co_22,base.co
city_co_70713,70713,SAN ONOFRE,base.state_co_22,base.co
city_co_70717,70717,SAN PEDRO,base.state_co_22,base.co
city_co_70820,70820,SANTIAGO DE TOLU,base.state_co_22,base.co
city_co_70001,70001,SINCELEJO,base.state_co_22,base.co
city_co_70771,70771,SUCRE,base.state_co_22,base.co
city_co_70823,70823,TOLU VIEJO,base.state_co_22,base.co
city_co_73024,73024,ALPUJARRA,base.state_co_23,base.co
city_co_73026,73026,ALVARADO,base.state_co_23,base.co
city_co_73030,73030,AMBALEMA,base.state_co_23,base.co
city_co_73043,73043,ANZOATEGUI,base.state_co_23,base.co
city_co_73055,73055,ARMERO,base.state_co_23,base.co
city_co_73067,73067,ATACO,base.state_co_23,base.co
city_co_73124,73124,CAJAMARCA,base.state_co_23,base.co
city_co_73148,73148,CARMEN DE APICALA,base.state_co_23,base.co
city_co_73152,73152,CASABIANCA,base.state_co_23,base.co
city_co_73168,73168,CHAPARRAL,base.state_co_23,base.co
city_co_73200,73200,COELLO,base.state_co_23,base.co
city_co_73217,73217,COYAIMA,base.state_co_23,base.co
city_co_73226,73226,CUNDAY,base.state_co_23,base.co
city_co_73236,73236,DOLORES,base.state_co_23,base.co
city_co_73268,73268,ESPINAL,base.state_co_23,base.co
city_co_73270,73270,FALAN,base.state_co_23,base.co
city_co_73275,73275,FLANDES,base.state_co_23,base.co
city_co_73283,73283,FRESNO,base.state_co_23,base.co
city_co_73319,73319,GUAMO,base.state_co_23,base.co
city_co_73347,73347,HERVEO,base.state_co_23,base.co
city_co_73349,73349,HONDA,base.state_co_23,base.co
city_co_73001,73001,IBAGUE,base.state_co_23,base.co
city_co_73352,73352,ICONONZO,base.state_co_23,base.co
city_co_73408,73408,LERIDA,base.state_co_23,base.co
city_co_73411,73411,LIBANO,base.state_co_23,base.co
city_co_73443,73443,MARIQUITA,base.state_co_23,base.co
city_co_73449,73449,MELGAR,base.state_co_23,base.co
city_co_73461,73461,MURILLO,base.state_co_23,base.co
city_co_73483,73483,NATAGAIMA,base.state_co_23,base.co
city_co_73504,73504,ORTEGA,base.state_co_23,base.co
city_co_73520,73520,PALOCABILDO,base.state_co_23,base.co
city_co_73547,73547,PIEDRAS,base.state_co_23,base.co
city_co_73555,73555,PLANADAS,base.state_co_23,base.co
city_co_73563,73563,PRADO,base.state_co_23,base.co
city_co_73585,73585,PURIFICACION,base.state_co_23,base.co
city_co_73616,73616,RIOBLANCO,base.state_co_23,base.co
city_co_73622,73622,RONCESVALLES,base.state_co_23,base.co
city_co_73624,73624,ROVIRA,base.state_co_23,base.co
city_co_73671,73671,SALDAÑA,base.state_co_23,base.co
city_co_73675,73675,SAN ANTONIO,base.state_co_23,base.co
city_co_73678,73678,SAN LUIS,base.state_co_23,base.co
city_co_73686,73686,SANTA ISABEL,base.state_co_23,base.co
city_co_73770,73770,SUAREZ,base.state_co_23,base.co
city_co_73854,73854,VALLE DE SAN JUAN,base.state_co_23,base.co
city_co_73861,73861,VENADILLO,base.state_co_23,base.co
city_co_73870,73870,VILLAHERMOSA,base.state_co_23,base.co
city_co_73873,73873,VILLARRICA,base.state_co_23,base.co
city_co_76020,76020,ALCALA,base.state_co_24,base.co
city_co_76036,76036,ANDALUCIA,base.state_co_24,base.co
city_co_76041,76041,ANSERMANUEVO,base.state_co_24,base.co
city_co_76054,76054,ARGELIA,base.state_co_24,base.co
city_co_76100,76100,BOLIVAR,base.state_co_24,base.co
city_co_76109,76109,BUENAVENTURA,base.state_co_24,base.co
city_co_76113,76113,BUGALAGRANDE,base.state_co_24,base.co
city_co_76122,76122,CAICEDONIA,base.state_co_24,base.co
city_co_76001,76001,CALI,base.state_co_24,base.co
city_co_76126,76126,CALIMA,base.state_co_24,base.co
city_co_76130,76130,CANDELARIA,base.state_co_24,base.co
city_co_76147,76147,CARTAGO,base.state_co_24,base.co
city_co_76233,76233,DAGUA,base.state_co_24,base.co
city_co_76243,76243,EL AGUILA,base.state_co_24,base.co
city_co_76246,76246,EL CAIRO,base.state_co_24,base.co
city_co_76248,76248,EL CERRITO,base.state_co_24,base.co
city_co_76250,76250,EL DOVIO,base.state_co_24,base.co
city_co_76275,76275,FLORIDA,base.state_co_24,base.co
city_co_76306,76306,GINEBRA,base.state_co_24,base.co
city_co_76318,76318,GUACARI,base.state_co_24,base.co
city_co_76111,76111,GUADALAJARA DE BUGA,base.state_co_24,base.co
city_co_76364,76364,JAMUNDI,base.state_co_24,base.co
city_co_76377,76377,LA CUMBRE,base.state_co_24,base.co
city_co_76400,76400,LA UNION,base.state_co_24,base.co
city_co_76403,76403,LA VICTORIA,base.state_co_24,base.co
city_co_76497,76497,OBANDO,base.state_co_24,base.co
city_co_76520,76520,PALMIRA,base.state_co_24,base.co
city_co_76563,76563,PRADERA,base.state_co_24,base.co
city_co_76606,76606,RESTREPO,base.state_co_24,base.co
city_co_76616,76616,RIOFRIO,base.state_co_24,base.co
city_co_76622,76622,ROLDANILLO,base.state_co_24,base.co
city_co_76670,76670,SAN PEDRO,base.state_co_24,base.co
city_co_76736,76736,SEVILLA,base.state_co_24,base.co
city_co_76823,76823,TORO,base.state_co_24,base.co
city_co_76828,76828,TRUJILLO,base.state_co_24,base.co
city_co_76834,76834,TULUA,base.state_co_24,base.co
city_co_76845,76845,ULLOA,base.state_co_24,base.co
city_co_76863,76863,VERSALLES,base.state_co_24,base.co
city_co_76869,76869,VIJES,base.state_co_24,base.co
city_co_76890,76890,YOTOCO,base.state_co_24,base.co
city_co_76892,76892,YUMBO,base.state_co_24,base.co
city_co_76895,76895,ZARZAL,base.state_co_24,base.co
